 ,Chamber 1 IntDen,Chamber 2 IntDen,Chamber 3 IntDen,Chamber 4 IntDen,Chamber 5 IntDen,Chamber 6 IntDen,Chamber 7 IntDen,Chamber 8 IntDen,Chamber 9 IntDen,Chamber 10 IntDen,Chamber 11 IntDen,Chamber 12 IntDen,Chamber 13 IntDen,Chamber 14 IntDen,Chamber 15 IntDen,Chamber 16 IntDen,Chamber 17 IntDen,Chamber 18 IntDen,Chamber 19 IntDen,Chamber 20 IntDen,Chamber 21 IntDen,Chamber 22 IntDen,Chamber 23 IntDen,Chamber 24 IntDen,Chamber 25 IntDen,Chamber 26 IntDen,Chamber 27 IntDen,Chamber 28 IntDen,Chamber 29 IntDen,Chamber 30 IntDen,Chamber 31 IntDen,Chamber 32 IntDen,Chamber 33 IntDen,Chamber 34 IntDen,Chamber 35 IntDen,Chamber 36 IntDen,Chamber 37 IntDen,Chamber 38 IntDen,Chamber 39 IntDen,Chamber 40 IntDen,Chamber 41 IntDen,Chamber 42 IntDen,Chamber 43 IntDen,Chamber 44 IntDen,Chamber 45 IntDen,Chamber 46 IntDen,Chamber 47 IntDen,Chamber 48 IntDen,Chamber 49 IntDen,Chamber 50 IntDen,Chamber 51 IntDen,Chamber 52 IntDen,Chamber 53 IntDen,Chamber 54 IntDen,Chamber 55 IntDen,Chamber 56 IntDen,Chamber 57 IntDen,Chamber 58 IntDen,Chamber 59 IntDen,Chamber 60 IntDen,Chamber 61 IntDen,Chamber 62 IntDen,Chamber 63 IntDen,Chamber 64 IntDen,Chamber 65 IntDen,Chamber 66 IntDen,Chamber 67 IntDen,Chamber 68 IntDen,Chamber 69 IntDen,Chamber 70 IntDen,Chamber 71 IntDen,Chamber 72 IntDen,Chamber 73 IntDen,Chamber 74 IntDen,Chamber 75 IntDen,Chamber 76 IntDen,Chamber 77 IntDen,Chamber 78 IntDen,Chamber 79 IntDen,Chamber 80 IntDen,Chamber 81 IntDen,Chamber 82 IntDen,Chamber 83 IntDen,Chamber 84 IntDen,Chamber 85 IntDen,Chamber 86 IntDen,Chamber 87 IntDen,Chamber 88 IntDen,Chamber 89 IntDen,Chamber 90 IntDen,Chamber 91 IntDen,Chamber 92 IntDen,Chamber 93 IntDen,Chamber 94 IntDen,Chamber 95 IntDen,Chamber 96 IntDen,Chamber 97 IntDen,Chamber 98 IntDen,Chamber 99 IntDen,Chamber 100 IntDen,Chamber 101 IntDen,Chamber 102 IntDen,Chamber 103 IntDen,Chamber 104 IntDen,Chamber 105 IntDen,Chamber 106 IntDen,Chamber 107 IntDen,Chamber 108 IntDen,Chamber 109 IntDen,Chamber 110 IntDen,Chamber 111 IntDen,Chamber 112 IntDen,Chamber 113 IntDen,Chamber 114 IntDen,Chamber 115 IntDen,Chamber 116 IntDen,Chamber 117 IntDen,Chamber 118 IntDen,Chamber 119 IntDen,Chamber 120 IntDen,Chamber 121 IntDen,Chamber 122 IntDen,Chamber 123 IntDen,Chamber 124 IntDen,Chamber 125 IntDen,Chamber 126 IntDen,Chamber 127 IntDen,Chamber 128 IntDen,Chamber 129 IntDen,Chamber 130 IntDen,Chamber 131 IntDen,Chamber 132 IntDen,Chamber 133 IntDen,Chamber 134 IntDen,Chamber 135 IntDen,Chamber 136 IntDen,Chamber 137 IntDen,Chamber 138 IntDen,Chamber 139 IntDen,Chamber 140 IntDen,Chamber 141 IntDen,Chamber 142 IntDen,Chamber 143 IntDen,Chamber 144 IntDen,Chamber 145 IntDen,Chamber 146 IntDen,Chamber 147 IntDen,Chamber 148 IntDen,Chamber 149 IntDen,Chamber 150 IntDen,Chamber 151 IntDen,Chamber 152 IntDen,Chamber 153 IntDen,Chamber 154 IntDen,Chamber 155 IntDen,Chamber 156 IntDen,Chamber 157 IntDen,Chamber 158 IntDen,Chamber 159 IntDen,Chamber 160 IntDen
43,1175488.000,782962.000,842669.000,887878.000,1130936.000,965095.000,1064225.000,1903370.000,1417843.000,1092877,1115013,2027013.000,1348028.000,1293912.000,1271217.000,2180359.000,2522612.000,1113358,1626639.000,1034257.000,760210.000,803168.000,856371.000,1255351.000,953161.000,981624.000,1034005.000,1066072.000,1118292.000,1122665,1167765.000,1149323,1490225.000,1947658.000,1111591,1510214.000,1309058.000,1893459.000,1438668.000,1248187.000,791273.000,837021.000,880354.000,925044.000,959126.000,1879481.000,1059407.000,1734105.000,1135497,1140344,1164039.000,1147996.000,1465258.000,2365658.000,1115553,2018535.000,1703253.000,2238094.000,1257812.000,1009738.000,813024.000,846402.000,888005.000,933426.000,958559.000,999396.000,1037177.000,1073819,1106397,1145371.000,1933790.000,1870372.000,1531911.000,1137551,1103560,1095931.000,1980908.000,1584256.000,998584.000,1316304.000,819541.000,858436.000,889057.000,923588.000,1742300.000,1014981.000,1031195.000,1063511.000,1093456,1137900,1802811.000,1366063.000,2235456.000,1122524,1644822.000,1909658.000,1846568.000,1013487.000,970693.000,969255.000,821244.000,860862.000,894237.000,922780.000,960451.000,1004458.000,1029866.000,1062639.000,1083442,1629643.000,1130494,1764619.000,1122764,2071474.000,2146511.000,1828769.000,1052790.000,1855225.000,1591871.000,1101910.000,807940.000,853278.000,2287597.000,940507.000,949281.000,986484.000,1018263.000,1043618.000,1071849.000,1094791,2035164.000,2235407.000,1116479,1286876.000,1265733.000,1966408.000,2056866.000,1662787.000,2020585.000,1136808.000,804264.000,885578.000,914876.000,1475126.000,939960.000,1736669.000,1009056.000,1019957.000,1027432.000,1056455.000,1055470.000,1068408,1747529.000,1189579.000,2021863.000,2129018.000,1634210.000,1582158.000,1519441.000,1049524.000
44,1179767.000,780573.000,843225.000,885396.000,1146790.000,960268.000,1067088.000,1898780.000,1428813.000,1091120,1109913,2034565.000,1360360.000,1306778.000,1282816.000,2175660.000,2537597.000,1119394,1629503.000,1042278.000,758568.000,800555.000,854022.000,1255060.000,949738.000,980185.000,1030723.000,1065732.000,1122017.000,1123016,1165100.000,1146545,1510943.000,1957974.000,1108315,1520281.000,1329425.000,1897383.000,1443886.000,1258662.000,792771.000,835480.000,879827.000,924197.000,955790.000,1877898.000,1058512.000,1749614.000,1135608,1137647,1163395.000,1150245.000,1487128.000,2375524.000,1115580,2018262.000,1712651.000,2250435.000,1280702.000,1008208.000,811685.000,846823.000,885837.000,929858.000,956659.000,998625.000,1037319.000,1073754,1105849,1144033.000,1937417.000,1873301.000,1545496.000,1136009,1098280,1143437.000,1979677.000,1581985.000,997962.000,1328859.000,817711.000,857222.000,888407.000,921834.000,1744063.000,1014449.000,1030830.000,1060867.000,1093653,1138460,1800458.000,1376885.000,2243358.000,1124596,1645387.000,1916980.000,1845773.000,1008350.000,968603.000,968763.000,819503.000,857036.000,894903.000,922010.000,958193.000,1005306.000,1027851.000,1059892.000,1083014,1627737.000,1130046,1770651.000,1120097,2078925.000,2156396.000,1835649.000,1051673.000,1857988.000,1600102.000,1117168.000,805173.000,849920.000,2301952.000,938078.000,946339.000,983790.000,1016166.000,1042191.000,1073220.000,1091260,2035080.000,2264794.000,1114793,1300475.000,1280295.000,1965398.000,2064349.000,1665785.000,2029735.000,1153123.000,802436.000,880569.000,913886.000,1487580.000,937458.000,1748390.000,1005907.000,1017522.000,1026202.000,1053730.000,1053251.000,1068643,1753634.000,1198785.000,2023075.000,2137655.000,1636102.000,1593173.000,1523183.000,1060450.000
45,1189807.000,778531.000,838470.000,883229.000,1162124.000,960862.000,1073694.000,1893277.000,1441367.000,1089102,1110077,2038855.000,1372204.000,1319959.000,1297522.000,2177918.000,2554499.000,1125128,1635460.000,1047765.000,756848.000,800128.000,853948.000,1255552.000,948638.000,979710.000,1028324.000,1066725.000,1119962.000,1119854,1160711.000,1146554,1537480.000,1959902.000,1107584,1531246.000,1345571.000,1902738.000,1451632.000,1271374.000,792525.000,833803.000,878224.000,925786.000,956111.000,1874163.000,1057862.000,1763753.000,1134839,1138259,1161585.000,1151547.000,1503488.000,2386621.000,1115115,2021141.000,1722775.000,2267939.000,1303338.000,1005811.000,811125.000,846002.000,889852.000,930139.000,956095.000,998988.000,1039039.000,1071837,1104905,1143161.000,1936531.000,1877440.000,1565215.000,1141695,1101046,1161966.000,1979754.000,1585818.000,997838.000,1341379.000,818894.000,855161.000,888549.000,921078.000,1747874.000,1013551.000,1029297.000,1062287.000,1094498,1136738,1803343.000,1392433.000,2253319.000,1122648,1646995.000,1923015.000,1844746.000,1006910.000,968284.000,967151.000,819339.000,856061.000,892111.000,921972.000,956587.000,1002387.000,1029004.000,1063439.000,1082879,1627481.000,1128824,1773781.000,1119643,2084890.000,2167343.000,1841244.000,1047606.000,1857527.000,1606964.000,1132849.000,804494.000,848761.000,2323154.000,937586.000,943860.000,983623.000,1017055.000,1042634.000,1068854.000,1089884,2043448.000,2291658.000,1114564,1313523.000,1298106.000,1975211.000,2077099.000,1670155.000,2036259.000,1171717.000,800769.000,881052.000,909238.000,1497037.000,934549.000,1759143.000,1002126.000,1016891.000,1026168.000,1052130.000,1051302.000,1065003,1754620.000,1205619.000,2028986.000,2149169.000,1638937.000,1594504.000,1526866.000,1070396.000
46,1193897.000,775549.000,837882.000,879089.000,1174081.000,958878.000,1078683.000,1888641.000,1452891.000,1086660,1107009,2043432.000,1386945.000,1332260.000,1305871.000,2172419.000,2557106.000,1131362,1641926.000,1055664.000,753771.000,799209.000,850941.000,1254426.000,946480.000,975841.000,1029138.000,1061003.000,1120786.000,1118423,1161192.000,1146505,1559895.000,1968061.000,1104793,1540569.000,1370285.000,1902054.000,1453982.000,1282097.000,791690.000,831194.000,877709.000,920814.000,953149.000,1873890.000,1054660.000,1778591.000,1133470,1137025,1160009.000,1145837.000,1523638.000,2390699.000,1114195,2028546.000,1730556.000,2282448.000,1325262.000,1003850.000,811109.000,847761.000,886509.000,928591.000,957935.000,996394.000,1037472.000,1071240,1104644,1142245.000,1942669.000,1876648.000,1579578.000,1136735,1100414,1175983.000,1973561.000,1583131.000,996157.000,1350296.000,816311.000,854197.000,888015.000,919534.000,1745797.000,1011003.000,1029122.000,1061447.000,1090134,1135848,1806624.000,1402255.000,2258541.000,1119999,1644442.000,1925780.000,1838744.000,1007361.000,966630.000,968252.000,817990.000,855120.000,888683.000,919097.000,956098.000,1000292.000,1028549.000,1060012.000,1083328,1626287.000,1125929,1773177.000,1117333,2087554.000,2170532.000,1844828.000,1047839.000,1860683.000,1613131.000,1143183.000,803883.000,846635.000,2332385.000,936015.000,943827.000,980472.000,1013359.000,1038733.000,1068511.000,1089366,2045321.000,2318751.000,1112675,1329590.000,1314659.000,1974320.000,2085055.000,1674701.000,2040271.000,1187689.000,798880.000,875490.000,904571.000,1504215.000,932304.000,1764872.000,999957.000,1013484.000,1027363.000,1051102.000,1051481.000,1067240,1761216.000,1215000.000,2033722.000,2149161.000,1639725.000,1602963.000,1529762.000,1078758.000
47,1201316.000,773707.000,833888.000,875186.000,1189661.000,955795.000,1083374.000,1887617.000,1463666.000,1085946,1103674,2051624.000,1397371.000,1344662.000,1318646.000,2161212.000,2579034.000,1137448,1649757.000,1061369.000,753499.000,797118.000,853100.000,1254229.000,944818.000,977613.000,1027981.000,1060863.000,1119642.000,1117648,1157872.000,1144087,1581527.000,1968897.000,1105780,1545330.000,1387825.000,1904590.000,1456808.000,1291925.000,789727.000,831383.000,877947.000,921387.000,953843.000,1874682.000,1052620.000,1790259.000,1133846,1133071,1159592.000,1146775.000,1543653.000,2396657.000,1112269,2032345.000,1736238.000,2294896.000,1343464.000,997928.000,808926.000,847022.000,884740.000,929762.000,956125.000,995053.000,1037310.000,1073077,1103593,1142384.000,1939911.000,1876397.000,1592854.000,1135911,1100063,1191097.000,1974831.000,1581715.000,993302.000,1358281.000,814900.000,855552.000,887221.000,919536.000,1748200.000,1009940.000,1029001.000,1059543.000,1089789,1138526,1810500.000,1414535.000,2266032.000,1120460,1646682.000,1930684.000,1834183.000,1004792.000,965235.000,968908.000,816273.000,854500.000,890133.000,917570.000,955855.000,1000611.000,1025500.000,1058200.000,1084529,1625676.000,1121060,1774738.000,1118662,2094695.000,2182202.000,1848967.000,1045346.000,1862956.000,1618446.000,1154980.000,803321.000,844510.000,2346633.000,937405.000,942002.000,978148.000,1012038.000,1037326.000,1067893.000,1084185,2053220.000,2346384.000,1112215,1345637.000,1328888.000,1977852.000,2097098.000,1679744.000,2046742.000,1208029.000,798017.000,874236.000,902937.000,1514147.000,930140.000,1774041.000,998464.000,1010619.000,1024694.000,1048923.000,1050555.000,1066659,1762311.000,1223866.000,2040930.000,2160828.000,1639852.000,1599040.000,1531207.000,1087693.000
48,1203778.000,770705.000,830083.000,875882.000,1201797.000,956903.000,1085494.000,1883794.000,1469421.000,1085876,1104153,2054112.000,1407390.000,1359373.000,1330321.000,2159142.000,2590939.000,1145564,1655388.000,1066801.000,751363.000,797653.000,850605.000,1253687.000,944565.000,976002.000,1026476.000,1060862.000,1121380.000,1116748,1220190.000,1146827,1600752.000,1972280.000,1102928,1549800.000,1404079.000,1903430.000,1459809.000,1297935.000,789146.000,832239.000,877100.000,921718.000,952408.000,1867964.000,1054206.000,1804159.000,1132951,1134319,1160615.000,1144739.000,1560825.000,2403980.000,1110613,2034321.000,1742602.000,2301103.000,1363579.000,996212.000,808981.000,845365.000,886502.000,928969.000,954254.000,995028.000,1036403.000,1073023,1102893,1140314.000,1938620.000,1874269.000,1603450.000,1133736,1098001,1203049.000,1971435.000,1579631.000,993658.000,1366981.000,815428.000,853391.000,885547.000,920124.000,1751167.000,1010625.000,1028958.000,1057096.000,1089380,1138717,1806659.000,1426081.000,2273116.000,1117538,1643572.000,1934648.000,1833926.000,1004176.000,962642.000,968694.000,816123.000,852657.000,889408.000,917900.000,953769.000,998118.000,1024057.000,1058852.000,1081230,1622045.000,1124184,1779710.000,1116270,2095546.000,2187527.000,1851234.000,1044259.000,1858365.000,1622312.000,1164041.000,801287.000,843313.000,2359340.000,936704.000,940210.000,978866.000,1011248.000,1036348.000,1067649.000,1085410,2054420.000,2366289.000,1111379,1358236.000,1343801.000,1980918.000,2106511.000,1681673.000,2056820.000,1226537.000,797886.000,870716.000,898938.000,1527262.000,929999.000,1782811.000,996391.000,1009704.000,1025229.000,1047796.000,1045792.000,1067166,1763861.000,1231604.000,2046776.000,2166657.000,1641238.000,1604904.000,1537079.000,1098315.000
49,1210730.000,769907.000,829339.000,872255.000,1214824.000,956383.000,1093750.000,1883204.000,1477148.000,1082478,1100913,2052648.000,1418060.000,1366289.000,1342607.000,2151590.000,2605201.000,1149113,1655881.000,1073902.000,751336.000,795584.000,848365.000,1253625.000,945165.000,974732.000,1024038.000,1060659.000,1119729.000,1116055,1241619.000,1142792,1620284.000,1977392.000,1100880,1557293.000,1423785.000,1905395.000,1467641.000,1305299.000,788483.000,829536.000,874916.000,920188.000,950405.000,1864075.000,1052724.000,1813224.000,1132304,1132492,1158839.000,1144176.000,1578200.000,2412081.000,1110096,2038104.000,1750616.000,2316850.000,1382997.000,993544.000,809052.000,843976.000,884584.000,924664.000,956072.000,992773.000,1033270.000,1070736,1100464,1141094.000,1939021.000,1876256.000,1614739.000,1135719,1098334,1211059.000,1965631.000,1578474.000,994666.000,1370678.000,817036.000,850774.000,885208.000,919403.000,1751821.000,1010005.000,1025270.000,1058828.000,1090348,1138633,1804956.000,1435027.000,2276062.000,1119246,1643912.000,1934026.000,1829232.000,1002549.000,962708.000,970032.000,815756.000,851182.000,890846.000,917345.000,954753.000,1000296.000,1023172.000,1059135.000,1079093,1621493.000,1122964,1783048.000,1115517,2101587.000,2190797.000,1851622.000,1041270.000,1856772.000,1629959.000,1174478.000,801035.000,842713.000,2372513.000,934628.000,939434.000,977397.000,1009938.000,1032174.000,1064028.000,1083035,2061635.000,2390667.000,1109994,1371731.000,1355040.000,1985307.000,2114525.000,1685076.000,2063001.000,1241303.000,796021.000,868940.000,896672.000,1535838.000,929400.000,1786994.000,993087.000,1007834.000,1022054.000,1047421.000,1047589.000,1068898,1768464.000,1236841.000,2048982.000,2170768.000,1638908.000,1607156.000,1540069.000,1103855.000
50,1214557.000,765324.000,825916.000,869345.000,1225962.000,953967.000,1094545.000,1879975.000,1483037.000,1082113,1100407,2057071.000,1422140.000,1377139.000,1353768.000,2142956.000,2609188.000,1151856,1659805.000,1082173.000,749443.000,794702.000,847110.000,1255124.000,941653.000,973879.000,1025472.000,1057188.000,1118353.000,1114711,1256989.000,1140943,1634853.000,1984027.000,1100326,1565016.000,1441955.000,1903285.000,1467360.000,1310472.000,787742.000,829320.000,873905.000,918231.000,950336.000,1861935.000,1051180.000,1826590.000,1129211,1130562,1158266.000,1143781.000,1587150.000,2417706.000,1111611,2037181.000,1757604.000,2321999.000,1401300.000,992249.000,807979.000,841925.000,882741.000,922030.000,953740.000,992128.000,1034584.000,1069774,1099146,1139504.000,1938083.000,1876811.000,1623783.000,1134213,1095922,1217574.000,1961723.000,1573761.000,992936.000,1374523.000,814747.000,850291.000,884607.000,916915.000,1751432.000,1008663.000,1024005.000,1055428.000,1087408,1136442,1807239.000,1443272.000,2286003.000,1119467,1645515.000,1937783.000,1826896.000,999621.000,960754.000,967897.000,814779.000,849940.000,888315.000,918213.000,952249.000,997669.000,1021770.000,1054931.000,1076634,1619495.000,1122633,1785030.000,1115018,2102658.000,2194924.000,1853207.000,1042939.000,1854197.000,1633362.000,1186366.000,798746.000,839554.000,2381919.000,931149.000,938073.000,975320.000,1008172.000,1032596.000,1060743.000,1081514,2064362.000,2413793.000,1110090,1386167.000,1365320.000,1985471.000,2120262.000,1683848.000,2072911.000,1259911.000,794762.000,866769.000,894942.000,1543742.000,927902.000,1795496.000,993644.000,1006754.000,1021088.000,1046849.000,1045171.000,1066037,1768736.000,1245037.000,2051873.000,2174777.000,1640640.000,1610484.000,1543893.000,1111283.000
51,1223358.000,764117.000,825326.000,868203.000,1240017.000,953561.000,1101026.000,1883906.000,1488443.000,1083145,1097683,2065491.000,1437193.000,1389813.000,1363157.000,2138514.000,2617981.000,1161563,1665261.000,1087225.000,748133.000,796934.000,846096.000,1254682.000,941474.000,973022.000,1023069.000,1055661.000,1120663.000,1115720,1271181.000,1142487,1650989.000,1989309.000,1100101,1571442.000,1816364.000,1908096.000,1472520.000,1315305.000,787105.000,827627.000,874337.000,918060.000,949623.000,1861672.000,1053177.000,1840567.000,1132798,1131149,1158137.000,1142826.000,1604811.000,2422649.000,1110592,2041310.000,1763266.000,2332519.000,1417754.000,988769.000,808542.000,843309.000,885232.000,925196.000,955113.000,993023.000,1033987.000,1069635,1101744,1139224.000,1942068.000,1876436.000,1629788.000,1136230,1096006,1228796.000,1956272.000,1570652.000,992129.000,1380327.000,816480.000,899435.000,884362.000,917359.000,1747952.000,1008679.000,1025238.000,1055344.000,1088403,1138959,1809982.000,1455324.000,2293725.000,1117961,1645261.000,1938586.000,1822213.000,1000165.000,962634.000,970105.000,815136.000,851208.000,888099.000,918809.000,952305.000,997895.000,1022357.000,1057473.000,1075761,1617828.000,1122413,1785068.000,1112186,2105938.000,2199070.000,1857013.000,1039006.000,1856106.000,1637433.000,1197607.000,799179.000,839300.000,2396057.000,930245.000,937476.000,975076.000,1009204.000,1036225.000,1064209.000,1079987,2067455.000,2436442.000,1109080,1398884.000,1381075.000,1991902.000,2123860.000,1691329.000,2085136.000,1273343.000,794815.000,863873.000,891863.000,1552755.000,925882.000,1802215.000,992712.000,1004814.000,1022609.000,1044545.000,1045125.000,1069907,1776234.000,1252619.000,2057304.000,2179644.000,1638342.000,1615604.000,1547379.000,1118475.000
52,1226460.000,761897.000,823180.000,868359.000,1252502.000,952906.000,1107356.000,1882950.000,1491067.000,1078345,1101050,2065877.000,1444253.000,1395966.000,1374083.000,2133442.000,2626532.000,1165242,1667705.000,1093724.000,746654.000,792778.000,845869.000,1255167.000,941159.000,972885.000,1020462.000,1056580.000,1120320.000,1114251,1284142.000,1142398,1667026.000,1991067.000,1099313,1575308.000,1820704.000,1910088.000,1473886.000,1318804.000,785600.000,826400.000,873117.000,919121.000,949224.000,1856975.000,1049566.000,1849080.000,1130627,1131327,1156366.000,1143155.000,1616885.000,2422745.000,1109851,2045133.000,1764734.000,2337739.000,1429878.000,989794.000,805269.000,841824.000,882851.000,924840.000,954422.000,992110.000,1032294.000,1068052,1100930,1136812.000,1941251.000,1875664.000,1638420.000,1132297,1093633,1236556.000,1953545.000,1567494.000,990367.000,1382030.000,814005.000,918779.000,883160.000,914651.000,1747336.000,1007207.000,1022794.000,1055909.000,1085847,1137511,1808548.000,1459638.000,2298747.000,1114990,1648310.000,1940506.000,1820985.000,998919.000,958139.000,968785.000,813443.000,849501.000,887875.000,915153.000,951703.000,994898.000,1022987.000,1055061.000,1077459,1618334.000,1118156,1787507.000,1112778,2109440.000,2203102.000,1865521.000,1040565.000,1850147.000,1637888.000,1205947.000,798449.000,838745.000,2404572.000,932345.000,936817.000,973479.000,1005956.000,1030828.000,1061228.000,1081771,2068077.000,2457029.000,1109452,1407460.000,1390441.000,1991163.000,2129883.000,1691151.000,2091159.000,1288125.000,791584.000,861412.000,890740.000,1560403.000,924805.000,1809907.000,990895.000,1003883.000,1020987.000,1043296.000,1044475.000,1068132,1777450.000,1256583.000,2062410.000,2183907.000,1638480.000,1618398.000,1545336.000,1127190.000
53,1231720.000,761458.000,822316.000,867433.000,1260656.000,952334.000,1109081.000,1883028.000,1494524.000,1078062,1096864,2065400.000,1451322.000,1405484.000,1385646.000,2123624.000,2634243.000,1166330,1672319.000,1099148.000,743732.000,790584.000,847333.000,1254915.000,939049.000,968240.000,1019869.000,1055097.000,1119258.000,1114029,1298948.000,1139620,1677199.000,1991691.000,1099638,1577037.000,1822920.000,1907438.000,1473671.000,1321076.000,785761.000,828152.000,870686.000,916354.000,947789.000,1851025.000,1048059.000,1858273.000,1132648,1130863,1155805.000,1142791.000,1625137.000,2429003.000,1107906,2045364.000,1773403.000,2346654.000,1446224.000,986586.000,806736.000,842249.000,882554.000,923555.000,951649.000,989371.000,1031142.000,1067661,1096723,1138969.000,1941928.000,1870664.000,1643701.000,1130821,1092875,1243033.000,1951413.000,1560584.000,989579.000,1382653.000,815082.000,935063.000,882972.000,914549.000,1750502.000,1006436.000,1023329.000,1056600.000,1083911,1140395,1803511.000,1469238.000,2301328.000,1116196,1642588.000,1937994.000,1814369.000,998595.000,959894.000,971985.000,812676.000,848014.000,885544.000,913470.000,951478.000,996359.000,1019667.000,1053485.000,1074857,1613391.000,1120183,1789031.000,1111311,2110664.000,2205007.000,1865836.000,1038563.000,1846241.000,1639934.000,1212290.000,797125.000,835814.000,2413487.000,928181.000,935484.000,972719.000,1005195.000,1031108.000,1060404.000,1079023,2072402.000,2474937.000,1109144,1419578.000,1400848.000,1992533.000,2139328.000,1695678.000,2099475.000,1305234.000,792619.000,858578.000,888400.000,1565858.000,922445.000,1816418.000,989328.000,1001773.000,1018358.000,1040589.000,1043029.000,1068079,1778483.000,1263890.000,2063838.000,2189794.000,1635620.000,1617491.000,1549529.000,1133654.000
54,1236334.000,761499.000,819128.000,865187.000,1273931.000,950841.000,1116842.000,1881917.000,1498662.000,1079627,1094893,2068260.000,1459027.000,1416849.000,1394008.000,2123730.000,2650775.000,1172624,1673301.000,1104262.000,744402.000,792047.000,845352.000,1255386.000,939600.000,970287.000,1019077.000,1056088.000,1120868.000,1114035,1310965.000,1140609,1689954.000,1993157.000,1098751,1583422.000,1815729.000,1905774.000,1476458.000,1323683.000,785065.000,827101.000,872845.000,916854.000,947037.000,1847392.000,1047061.000,1864480.000,1131998,1128880,1154663.000,1143056.000,1636712.000,2431748.000,1107835,2050240.000,1776247.000,2355969.000,1461862.000,986444.000,804634.000,842089.000,883275.000,922234.000,950683.000,991799.000,1032274.000,1066464,1100158,1137022.000,1942386.000,1868790.000,1650248.000,1131921,1094421,1252928.000,1947664.000,1560352.000,988672.000,1384830.000,812655.000,951106.000,881725.000,914593.000,1750946.000,1006442.000,1023836.000,1054379.000,1086760,1139987,1808757.000,1479939.000,2306853.000,1118207,1642123.000,1936085.000,1811079.000,999095.000,959341.000,973412.000,813535.000,849811.000,884673.000,913971.000,949850.000,995810.000,1017636.000,1051985.000,1076455,1614062.000,1121463,1790850.000,1113270,2118677.000,2213775.000,1869666.000,1036700.000,1846092.000,1645373.000,1222725.000,797362.000,835020.000,2422321.000,930244.000,935788.000,972674.000,1005974.000,1028842.000,1060039.000,1080519,2073103.000,2500359.000,1107232,1431945.000,1413820.000,1996680.000,2150645.000,1694369.000,2103403.000,1320065.000,792171.000,857444.000,885861.000,1573754.000,923414.000,1822995.000,986360.000,1001833.000,1019629.000,1044492.000,1043283.000,1069827,1778742.000,1270254.000,2064858.000,2194903.000,1634257.000,1622451.000,1548259.000,1138086.000
55,1246656.000,759378.000,819102.000,863331.000,1280962.000,953318.000,1121878.000,1879398.000,1500854.000,1075675,1095263,2069217.000,1464646.000,1422970.000,1403016.000,2117254.000,2662486.000,1177383,1672429.000,1110467.000,744737.000,791535.000,845703.000,1254575.000,938908.000,968652.000,1019582.000,1052844.000,1120719.000,1113000,1320816.000,1139370,1703729.000,2000167.000,1097496,1586464.000,1813987.000,1905346.000,1479956.000,1328068.000,785218.000,827204.000,872300.000,913537.000,948246.000,1844055.000,1049368.000,1874872.000,1129689,1128288,1154291.000,1142066.000,1645302.000,2431282.000,1106211,2052784.000,1779751.000,2368073.000,1474020.000,982793.000,805432.000,841033.000,882647.000,922253.000,952369.000,990854.000,1030794.000,1065676,1096876,1136455.000,1939916.000,1865731.000,1653546.000,1133720,1092225,1258105.000,1947820.000,1557652.000,989554.000,1387092.000,813339.000,965388.000,883508.000,913771.000,1748148.000,1005116.000,1021659.000,1053224.000,1085733,1140357,1808380.000,1482625.000,2310098.000,1116064,1643214.000,1940058.000,1811776.000,996672.000,958354.000,971913.000,810977.000,848047.000,882800.000,916180.000,952621.000,993998.000,1019056.000,1053224.000,1074614,1613482.000,1119007,1795725.000,1113478,2115794.000,2221536.000,1875505.000,1035577.000,1842755.000,1650030.000,1228768.000,797264.000,835463.000,2434542.000,929412.000,933734.000,971568.000,1002503.000,1027852.000,1059738.000,1076419,2079139.000,2520947.000,1108203,1445344.000,1423151.000,1995108.000,2158928.000,1699679.000,2108731.000,1331600.000,789833.000,856080.000,884472.000,1582290.000,923504.000,1824613.000,987438.000,1003536.000,1018342.000,1042025.000,1042664.000,1070824,1780756.000,1274777.000,2076235.000,2197567.000,1637940.000,1626492.000,1553554.000,1142202.000
